GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36
0500000US08067,08067,"La Plata County, Colorado",32506,2399,49304,2966,51001,2645,53922,4840,45286,5563,66818,7532,60152,20581,70721,11123,58214,20358,36936,3412,40363,8550,95000,36299,40453,3500,14911,11846,57975,8615,61350,7772,48295,16980,21152,931,25852,5677,56135,4346,45417,16729,57203,1525,17463,3635,20147,3104,21638,3577,25923,1638,25908,3016,25938,2065,37125,2401,9688,22568,37121,2190,40556,4273,26415,7190,25344,8015,39688,14752,17371,5936
0500000US08069,08069,"Larimer County, Colorado",32609,921,50419,765,56732,2632,62066,3979,47816,3597,65367,2185,69708,6307,75861,2847,47083,6169,34112,2726,35765,3062,69542,13400,34091,3655,22940,4208,50310,2707,57509,4725,31641,2689,16593,958,25203,1289,47231,5904,36173,8958,65152,7844,12868,1217,18449,3587,13378,1257,26486,970,25910,1471,27069,1505,34200,2696,17719,3814,34934,3688,37245,4658,30051,2078,34959,2196,32248,5534,19980,3190
0500000US08071,08071,"Las Animas County, Colorado",27263,2800,35163,4050,40792,10543,44271,16347,34881,12801,33393,25225,36250,37679,21458,508,80677,42413,28050,8260,32188,18572,32031,25929,28750,13810,17857,9340,43523,15565,52963,13454,37788,16411,18282,2094,17396,4757,41000,10178,23750,32417,48036,8011,12788,4018,20798,7177,15179,6685,24432,3863,14071,6977,26771,2688,33361,5192,25833,26476,31847,3190,50375,7791,29323,5544,28966,11450,34135,7058,21563,16758
0500000US08073,08073,"Lincoln County, Colorado",26746,8420,37330,6098,36893,6714,36696,5846,42750,19624,-,**,-,**,-,**,-,**,36528,7604,72917,102100,-,**,36528,10639,-,**,53125,46142,54531,46262,4625,43533,13367,2708,22500,4055,45268,14486,-,**,45446,14623,9833,3151,9135,8147,11786,5190,21510,4406,18958,8484,22438,6107,39375,25100,30625,32252,41250,30461,39688,32808,24250,23951,14688,19262,49167,26659,3021,2657
0500000US08075,08075,"Logan County, Colorado",29775,4155,41530,1153,40797,3410,40800,3905,40781,12111,36750,41801,61750,9999,15924,7008,60250,30910,39069,4020,54750,12250,47614,72264,37566,6766,16875,12173,52458,5729,52470,10795,52292,10790,12398,3135,16341,4072,43167,2063,25568,13992,43477,1534,7561,4326,14844,10888,6652,2862,22130,2072,20147,3814,24063,5356,36119,2382,22442,12099,37500,7683,41486,5621,37879,6320,36049,3052,48162,7560,21182,5314
0500000US08077,08077,"Mesa County, Colorado",31306,591,45787,1519,50837,2380,51394,2660,44758,9672,59926,8789,61538,11848,59318,16672,52596,13899,34806,2789,38722,12264,39792,15206,34317,3979,22399,14149,51217,6308,65042,7711,33864,7880,16729,1105,22581,2587,41204,6980,24500,7285,54113,9844,13072,1776,19066,3604,14826,4416,26002,1378,26404,2856,25768,1666,40668,1920,21875,6200,41575,2213,40330,5420,30728,1474,26759,5896,35154,6906,22966,4780
0500000US08079,08079,"Mineral County, Colorado",26103,5250,35938,7029,35694,5236,35139,5997,-,**,69464,2019,-,**,-,**,-,**,14659,4425,-,**,-,**,13750,1753,37708,54114,-,**,-,**,-,**,23194,7658,22708,16164,-,**,-,**,-,**,-,**,13750,8631,-,**,11979,6655,11250,5023,16250,10060,38250,4396,-,**,40577,1519,-,**,26250,14108,26667,60806,23333,14685,-,**
0500000US08081,08081,"Moffat County, Colorado",32726,3902,39803,5126,62250,11266,68333,23369,60417,10700,38125,14375,36250,24039,50278,38264,21875,30473,27708,25074,41875,24059,52228,109849,16500,24684,7074,14271,32401,7034,35089,29423,32368,8759,17433,3502,13542,27846,45000,34152,-,**,39625,25973,16196,2621,17217,3338,26736,23701,26408,1297,26924,7911,25731,3549,51203,2651,16875,16224,53485,10862,48889,19553,51412,4463,70882,16074,42583,23809,47292,36624
0500000US08083,08083,"Montezuma County, Colorado",28390,1914,40240,3281,43295,7179,40469,14652,45238,4316,52375,11449,50250,22161,49615,23470,59412,12655,32597,6452,33281,14346,57639,12405,37500,5115,19397,6769,43375,8870,46775,6072,26591,11836,20267,2342,20500,13279,43214,18134,21750,13520,49891,10631,15750,6719,17401,8170,20565,5041,20301,3150,20389,6390,20230,4194,37401,4622,26250,57984,35635,5620,41833,2168,27098,3761,27448,7171,26354,17735,27113,3793
0500000US08085,08085,"Montrose County, Colorado",28974,2064,42168,2135,46121,4241,48179,6999,43203,5660,57255,6458,30682,8284,69167,19092,56520,11122,32300,5459,35000,8972,38750,9811,32639,11580,15272,15251,51641,17993,60174,13596,35905,20855,20608,2984,21250,9968,46688,14730,34792,60614,46719,11456,13787,5898,21331,3118,17150,6235,24087,2826,18810,5494,25467,1791,31530,4696,20438,4330,36860,10825,29095,8776,26838,4446,26595,4912,35445,4989,21707,2139
0500000US08087,08087,"Morgan County, Colorado",30353,1072,40619,1898,49194,6322,48750,10371,50052,6537,42396,13548,45500,17684,76136,40880,38990,7666,34485,5952,39924,3193,41375,19489,30747,3091,27708,28760,46484,18065,61146,9586,25313,6785,18868,2896,18021,9788,39221,12525,35000,13245,39836,21089,9450,4530,21378,4325,18523,5791,27951,5015,31682,4834,26372,2429,38750,4061,26193,3739,40478,6739,47623,2865,29781,2917,30257,1824,32935,9084,24625,7538
0500000US08089,08089,"Otero County, Colorado",27022,1662,38576,2933,41967,2803,40844,5265,44000,7166,42500,19575,31250,24160,65726,9339,-,**,31175,1653,32738,7149,49280,22138,30214,11394,22188,17279,47222,13744,62206,10234,41154,13724,20547,3006,21325,669,32429,10539,31234,3080,39261,7087,15035,6860,19375,11764,11818,6103,20533,3197,18574,1221,23839,2264,28051,3981,15286,3490,30208,11588,31821,12301,24427,8469,21250,7348,41685,10032,16563,5470
0500000US08091,08091,"Ouray County, Colorado",32529,4851,42020,5719,37552,4259,36989,3879,45583,11014,81458,29870,76750,23501,60625,104780,93750,55698,40391,11031,22108,41627,81750,32005,40625,1420,19063,7709,56458,7526,65625,41136,26250,18709,25068,7545,16875,14610,36875,51554,35156,54874,-,**,17333,9240,26667,4820,2875,6193,21379,4330,20560,7369,24875,13555,35000,6968,36544,1020,31208,6454,45962,25548,26250,8125,16912,26520,26250,32568,31161,740
0500000US08093,08093,"Park County, Colorado",39091,3630,53199,7090,56875,13512,59500,19002,56287,26829,75913,16419,76851,14703,58405,28814,78071,44123,33397,9613,31696,1597,76719,135510,34821,16980,28333,19533,46196,21991,62045,35225,36458,6478,25461,4094,33889,1318,52614,22447,34464,30641,60064,16644,19614,3338,16190,17297,19773,5632,40394,3864,37339,6947,41084,5135,40309,13894,21458,15821,27472,18035,51034,9168,28438,5417,26667,9347,30461,5448,32361,48304
0500000US08095,08095,"Phillips County, Colorado",31520,1644,40625,6659,41763,4789,41538,4734,43125,39772,56538,8254,-,**,56731,36230,51786,14004,17813,19814,38281,5727,-,**,14300,13343,15588,2181,46250,8966,46563,10105,35000,41083,15504,4340,16250,25682,37500,23789,3750,51064,38125,4117,15700,10075,16800,1708,9219,2008,22351,9741,20950,7541,27794,6874,36739,5880,31771,9461,50197,25723,35694,10159,36552,6176,36979,14321,37353,11196,10313,57830
0500000US08097,08097,"Pitkin County, Colorado",37017,4163,52632,5630,60412,12741,58667,12081,65714,26115,65179,28440,57500,64560,49464,37640,-,**,42386,7301,33750,7967,121765,264007,43309,8721,33920,17666,65804,11592,69359,41770,59250,17134,25056,3477,14531,98022,53542,42701,24213,13240,81196,8088,27156,5633,24058,1385,22347,14515,30354,3917,31487,4916,25857,4533,32161,18702,-,**,40053,19487,32054,37742,48328,11296,34545,36514,49478,2953,-,**
0500000US08099,08099,"Prowers County, Colorado",25762,1060,36074,1654,36799,9604,32273,8094,56563,47292,50061,15919,41157,948,51738,15619,36250,14786,34141,2752,36250,2815,47837,43968,31875,4340,35491,15703,36848,9292,59500,8369,26952,4996,14397,4568,27609,8713,28828,26956,11484,11888,55694,13416,9423,5153,16339,6878,5417,6253,23705,3133,21227,4584,24554,3107,25279,3851,23681,4818,20655,8653,40021,23584,24880,3911,23250,3273,40385,17878,20000,9994
0500000US08101,08101,"Pueblo County, Colorado",30354,686,47022,1991,51144,1513,51953,1705,44555,5822,61729,5415,62011,8250,64712,10138,53370,4760,36476,1978,39325,4036,46615,9221,34789,3520,29464,9876,51049,2473,60969,2748,39388,4933,18767,2023,22308,1415,45179,3277,31587,2763,48831,2525,11492,692,16187,1817,12308,2263,23741,1117,22232,2405,24322,1050,35276,3355,15962,8173,34600,5212,41994,4281,35223,2276,40490,2934,36572,2874,27890,3178
0500000US08103,08103,"Rio Blanco County, Colorado",35171,3628,40271,5929,42462,7223,45880,9811,21389,18621,40556,33649,51250,32540,37138,75651,-,**,36020,4645,29000,8616,-,**,36786,3880,5417,10775,40357,17711,51429,10331,31667,4900,14648,3783,21250,7652,29583,51880,15982,7457,62917,15606,6470,1049,13636,4088,19583,19476,24412,6452,19453,16247,25082,6403,41658,11949,23068,18240,54318,19302,39698,15575,54412,5037,57188,30801,54375,10594,52740,2971
0500000US08105,08105,"Rio Grande County, Colorado",26181,2709,38977,6738,51620,6228,52153,8491,35446,21019,53854,23846,-,**,70263,34424,-,**,29786,3258,31031,4745,37500,27431,27279,9048,4167,18770,30703,14325,30192,14390,43125,42138,12843,2322,14154,2059,34149,9330,18958,16650,34366,12776,11188,1885,11051,1525,15159,10880,26653,4779,24040,2849,29122,4027,23539,3320,18611,3212,21211,14731,41172,17269,30570,11270,31875,29467,32133,11667,19000,1125
0500000US08107,08107,"Routt County, Colorado",31978,1180,47744,4528,53565,9751,51745,7733,65750,22038,57411,19258,62344,30031,56250,26303,47500,117006,32484,5620,32208,10297,60809,17572,31648,6572,30063,16221,56042,8472,61287,10788,45893,11053,21512,1657,28750,10795,48389,3169,46625,41302,48544,1978,20219,6938,21610,4480,19844,2665,29447,2918,28649,4374,30443,4646,37304,4585,14886,13557,38277,4406,40141,8815,31855,7902,35554,5707,29157,23780,25648,37756
0500000US08109,08109,"Saguache County, Colorado",21241,2253,35962,8136,41094,14884,40556,21220,-,**,29583,18669,-,**,38929,11782,21250,14464,27865,10394,55577,9000,-,**,20833,14809,28958,5595,48750,16787,56125,11324,32875,6042,18615,4892,18958,18429,45417,28791,53194,25089,31250,15214,11111,11956,22500,10980,11331,2905,18245,2978,16250,6409,20341,8722,21528,2897,18500,3641,23125,8156,27500,17531,14938,5365,11649,1492,16750,20949,17216,4254
0500000US08111,08111,"San Juan County, Colorado",30478,4159,36875,10020,34107,5868,34107,5868,-,**,-,**,-,**,-,**,-,**,51667,127436,-,**,-,**,-,**,-,**,-,**,-,**,-,**,25288,12181,-,**,47813,20143,-,**,-,**,16786,4043,35625,7797,16875,17188,25859,3175,25729,2964,26250,21578,35333,31230,-,**,36500,11935,-,**,27188,7782,-,**,-,**,-,**
0500000US08113,08113,"San Miguel County, Colorado",32229,1369,48207,3283,57904,7357,51789,6355,61190,10911,55288,7752,53529,7317,62321,17695,22361,74259,36447,4391,49702,6127,13523,21217,35333,7630,33750,9738,42386,22219,62955,48055,16161,8844,22066,3366,18603,3638,44952,5220,44038,1686,50583,6091,17315,6693,19028,8328,24856,5784,31536,1741,31844,2451,27016,9172,30515,2686,-,**,28698,4421,32161,1763,35365,7280,28750,26224,44107,35459,26932,17741
0500000US08115,08115,"Sedgwick County, Colorado",26486,2843,38214,3835,39643,4791,40139,7145,24375,21005,41750,685,50000,94369,-,**,41528,416,30313,7997,44583,14458,-,**,28036,15812,21806,24877,53750,20165,71250,31169,51250,21897,16935,2604,17188,2588,33125,19828,11875,35429,33750,22420,16250,10275,17000,5451,15909,7577,21250,3479,17386,12271,21667,4126,27404,10060,26591,6776,24861,13238,52500,43271,35192,16116,25714,9390,43438,15793,22917,20707
0500000US08117,08117,"Summit County, Colorado",35156,3409,53520,4480,55814,7640,53601,13141,56575,9109,53492,15906,53385,21732,72948,34468,41528,43832,40916,8644,57763,33990,56250,97224,40474,12298,24203,22006,70161,10841,97536,68700,61146,41909,21519,3006,30536,10964,47035,10102,40774,23791,55272,17158,22235,2883,15470,4234,17276,9807,36318,5001,38598,5281,29836,11314,36237,3609,22879,1802,36643,5218,36124,8906,35078,16175,28095,17103,42447,35020,10917,34764
0500000US08119,08119,"Teller County, Colorado",36467,2857,50042,3444,60046,16983,63630,7770,50398,9937,73427,11648,82788,12552,81513,17730,41213,16450,32159,10230,37232,7031,-,**,30833,17251,18068,24399,47674,8247,61019,18464,27381,6249,21121,2798,31016,5129,58780,13353,31250,20972,67500,6505,14680,2840,18567,2880,20574,11761,32118,3346,31061,9119,32379,3186,40000,6197,-,**,30655,13913,49044,4883,27294,21370,46500,23801,27094,25099,4528,23387
0500000US08121,08121,"Washington County, Colorado",29341,1993,39625,3163,45000,6698,43125,10354,46071,7480,55909,5436,55682,23174,105750,24608,45313,31263,29375,6922,36667,14305,36667,104967,27656,8544,45625,43128,50134,15033,51250,1372,31094,2867,15344,2120,11250,10311,30357,8680,-,**,31786,6994,13693,2328,16094,21563,25313,32128,23313,3626,18750,11558,24044,3130,29839,3409,28875,5507,27404,3273,43438,10592,33494,1809,33831,1822,33889,6620,30833,6186
0500000US08123,08123,"Weld County, Colorado",35576,471,51773,734,57834,3040,61059,1571,53072,3062,72737,4455,77387,6990,74167,8067,53042,6047,35755,1996,38173,4964,55500,8311,34199,2041,31972,6003,51562,1353,59194,5311,37202,3985,17097,1150,24086,1052,51012,5127,35234,5544,62333,6453,10545,775,17830,2715,17209,2084,30360,772,30804,1591,30170,917,40603,1160,21409,3652,40047,2481,48499,2644,35732,1035,34566,2341,41312,2591,32049,2550
0500000US08125,08125,"Yuma County, Colorado",29583,2463,38203,7206,45313,9900,43050,11836,50208,12582,30833,57008,"2,500-",***,48750,27284,-,**,29531,8768,26550,839,-,**,30682,14256,45577,26797,48239,3251,48355,2016,42500,26266,10768,2031,17250,13656,45938,25042,-,**,47188,35181,6875,4781,11127,4793,12054,15311,20733,6930,25662,22445,18516,7274,30938,1776,30082,3242,40846,10377,28623,6947,31279,9271,27708,11832,36620,18273,47649,30639
0500000US09001,09001,"Fairfield County, Connecticut",45957,611,78429,1220,101047,706,108714,2832,85399,2406,86034,2455,92612,3131,80958,2390,76352,5530,51866,840,46200,3244,127422,12752,45518,2040,48723,2951,69073,3039,78057,3177,42188,3132,21381,444,25700,920,53609,6168,34173,5946,82785,7831,18318,1100,21418,653,16574,900,37355,968,41571,1258,35779,841,38586,2121,19279,7355,36000,1492,46200,3603,31307,819,32405,1859,35995,2207,20341,1924
0500000US09003,09003,"Hartford County, Connecticut",43003,651,66592,633,77378,1702,83868,1703,68268,3084,77091,1602,77114,1545,83475,2975,57772,5811,50072,1101,45007,2157,95098,4522,47332,1895,45804,2522,61988,967,71132,1924,43884,3586,22316,549,28418,1018,50265,4276,27451,3157,70833,1697,15287,838,25340,1452,18275,1326,34389,800,32401,1441,35233,571,45618,1574,14778,5070,45413,2654,47129,2506,32781,1293,37556,1789,31373,1713,22252,2226
0500000US09005,09005,"Litchfield County, Connecticut",42058,628,61554,1427,71233,4276,77246,5012,62720,3072,72211,4457,68224,7687,74103,5660,69063,14567,49162,3143,46250,7278,62829,10395,48859,4955,45000,10189,61549,2848,71442,5623,40890,3446,21930,732,26079,1467,65582,6721,49348,15470,74332,6081,13585,1841,26153,2606,18435,1935,35495,1363,37247,4415,34842,1593,46686,1206,19698,6347,46469,1219,52179,3300,38560,2444,41001,1175,35802,6078,18304,3886
0500000US09007,09007,"Middlesex County, Connecticut",49219,2271,67996,2216,77686,3911,82682,3546,65502,4692,78405,4837,84467,6859,81287,6497,65163,8299,51156,1866,50043,7525,87917,19604,48438,5133,37019,18682,66310,3376,77361,6810,50296,6638,21047,1672,30231,2766,69363,4936,39129,11766,81475,12325,13943,1929,21672,4524,20974,2512,35495,1674,40779,6768,34375,1867,53117,3652,11681,2089,50577,5507,59779,6393,39819,2474,42185,2216,35819,9118,30648,8200
0500000US09009,09009,"New Haven County, Connecticut",41233,309,61668,604,72038,1111,76166,1667,62267,2164,71459,1527,72066,1682,77387,2645,52583,3797,48008,1688,46086,2435,69633,13571,47328,1577,40153,3640,63467,1465,73590,2258,45875,1785,21734,471,26318,1354,52528,6529,31516,2093,73257,4075,15682,912,24691,1839,18050,1273,34199,1123,32120,1403,35081,861,44103,2959,16051,3073,41161,1188,51390,1747,31865,606,34060,1395,33481,3623,20265,1601
0500000US09011,09011,"New London County, Connecticut",40018,904,64057,1762,73329,3871,76076,2384,69004,3703,80519,1992,74411,4713,81128,1644,91360,4791,44964,3702,38814,2892,66042,19835,41653,5890,47196,6934,61850,1604,71529,3548,46571,4070,22138,775,27693,2264,52423,4564,31406,11264,70663,2770,16326,1362,22021,1334,24293,2857,30812,912,25335,1388,34146,1884,46026,2154,17500,5132,45230,3831,49257,4752,36166,3179,44717,5722,33396,6877,20713,3139
0500000US09013,09013,"Tolland County, Connecticut",42337,1088,65723,1916,77259,4465,84497,3435,66250,3198,79683,5655,91424,5797,78233,5724,57204,9765,45154,3665,45380,4646,77614,12035,46576,5350,12478,8798,62500,4087,72811,2829,47072,9340,15605,1968,23737,2060,50000,12788,35288,24155,75781,14041,11341,1560,20382,4198,11172,2194,32881,3273,32312,4909,33408,3824,47712,6016,17364,8070,45559,6188,56199,4164,39385,3747,45155,5562,32378,12843,27106,9449
0500000US09015,09015,"Windham County, Connecticut",34957,907,56432,1880,58699,3511,62131,5117,53343,5517,68145,3008,65703,5446,71648,6953,72778,44375,39246,6303,39681,7141,101198,60624,35958,9341,26786,25296,63061,1602,70018,4332,51348,6826,20556,1524,26360,1065,53750,14930,25536,16462,73600,9842,14558,2039,21097,1863,16848,2307,30734,1111,27341,3358,31650,1188,40234,3446,11699,13183,41333,6410,43704,3413,33019,2674,38989,4488,39375,7804,22079,3176
0500000US10001,10001,"Kent County, Delaware",34019,1361,50355,1471,55360,3449,57280,7083,54167,3175,61441,5463,59020,9178,70352,9770,55278,12009,41250,1653,42787,4147,57366,15157,40357,4752,26548,2960,51338,1806,66625,6427,37201,4536,19099,1647,24665,2349,41651,4626,26059,4813,51929,4671,12603,1379,21026,4255,14202,3259,26612,1425,22383,2555,28975,1831,39053,3816,20417,14715,36158,1587,46250,1963,31701,1250,34849,2101,37746,4346,22851,2592
0500000US10003,10003,"New Castle County, Delaware",40781,387,60780,791,68146,2528,74027,2943,59710,3555,72801,2293,74361,3009,75528,5122,64630,5976,44050,1502,40837,1544,80020,9389,43007,2160,37750,3779,61818,1297,71885,2863,42787,3526,19967,854,26047,1394,41907,4548,29014,2808,67706,4179,13699,1472,20821,1750,16860,1716,31841,569,30080,1693,32447,924,41333,1027,29154,2308,40655,1768,47463,4980,35074,2511,41459,1350,39872,4423,22454,2147
0500000US10005,10005,"Sussex County, Delaware",32195,538,50230,1430,52325,2284,56871,5244,46207,1862,56889,6046,65625,17820,51750,10191,53958,10084,41068,1741,36601,2783,98462,10137,42649,2739,22326,8977,55533,5104,66385,2852,36276,5734,19923,1064,27343,1898,41810,7178,17120,4530,52055,4592,13616,2054,20899,1604,15932,2017,26659,974,24439,2033,27646,1392,37500,1990,30648,7662,36299,1592,41961,1509,27090,1409,29150,3289,31346,3141,20964,1933
0500000US11001,11001,"District of Columbia, District of Columbia",53759,838,76260,753,81684,1130,86947,1731,75693,1850,80523,1754,78515,3379,82302,5719,81908,4530,65811,1694,57058,2030,117786,5420,46817,3026,62091,1693,66463,3596,74442,3351,41255,2023,24965,908,27184,1265,41180,1384,34931,5446,74704,7541,20791,747,23883,1443,22816,1921,37952,1537,31057,1270,40452,706,31982,1531,60682,46320,30829,1478,40417,9070,28854,2856,28654,5767,30751,1294,25339,2311
0500000US12001,12001,"Alachua County, Florida",29379,1068,43993,1504,50843,2312,54324,2633,41804,2412,47122,3594,52227,7156,47113,10179,40964,2188,32172,1652,35688,3417,63550,12020,31759,2669,21164,1519,52214,2532,61933,3102,32917,12969,16099,736,22062,1090,35448,4557,15208,6644,40247,7484,11736,850,17537,2350,12032,1709,21942,907,17856,1963,24653,1553,30833,2500,16650,4509,28967,5015,35745,5805,23452,4325,26688,7859,24502,2987,16039,5497
0500000US12003,12003,"Baker County, Florida",32438,2361,40932,3002,46955,15559,49563,30232,42813,19785,53917,25663,54837,25802,53929,93489,-,**,37370,5156,34712,7504,36765,11829,38250,4526,50875,9436,40891,8024,41820,8498,37969,11703,25077,6031,25586,1604,37250,7999,40960,18775,34787,4602,15255,5366,9939,8827,15000,17325,28096,3906,28021,12119,28110,3153,36943,9672,-,**,31794,7295,49853,18400,41884,8674,46016,10644,51324,13121,26028,10920
